"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"BMCCBUS","198708","2.509","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198709","2.428","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198710","2.509","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198711","2.428","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198712","2.509","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198713","29.542","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198801","2.756","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198802","2.578","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198803","2.756","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198804","2.667","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198805","2.756","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198806","2.667","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198807","2.756","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198808","2.756","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198809","2.667","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198810","2.756","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198811","2.667","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198812","2.756","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198813","32.537","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198901","7.791","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198902","7.121","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198903","7.371","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198904","7.458","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198905","8.33","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198906","8.181","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198907","8.757","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198908","8.67","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198909","8.708","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198910","9.022","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198911","8.831","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198912","8.745","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","198913","98.985","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199001","7.906","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199002","7.211","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199003","8.069","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199004","7.721","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199005","7.863","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199006","7.748","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199007","7.858","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199008","8.018","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199009","7.877","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199010","8.09","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199011","7.715","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199012","7.922","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199013","93.998","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199101","8.116","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199102","7.247","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199103","8.093","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199104","7.901","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199105","8.232","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199106","7.915","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199107","7.933","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199108","8.189","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199109","7.925","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199110","7.857","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199111","7.93","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199112","8.027","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199113","95.367","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199201","9.091","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199202","8.54","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199203","8.773","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199204","8.268","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199205","8.959","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199206","8.719","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199207","9.042","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199208","9.022","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199209","8.747","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199210","8.742","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199211","7.979","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199212","9.06","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199213","104.942","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199301","9.877","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199302","8.479","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199303","9.794","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199304","8.65","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199305","9.179","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199306","9.027","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199307","9.133","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199308","8.746","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199309","9.035","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199310","9.21","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199311","8.841","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199312","9.214","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199313","109.185","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199401","8.451","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199402","7.956","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199403","8.976","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199404","8.469","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199405","9.22","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199406","8.968","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199407","9.025","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199408","8.962","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199409","8.535","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199410","9.266","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199411","9.007","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199412","9.587","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199413","106.422","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199501","9.365","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199502","8.33","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199503","8.974","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199504","9.716","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199505","8.521","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199506","9.445","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199507","9.567","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199508","9.771","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199509","9.469","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199510","9.993","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199511","9.854","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199512","9.712","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199513","112.717","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199601","9.886","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199602","9.916","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199603","10.834","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199604","10.058","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199605","10.409","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199606","10.944","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199607","11.496","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199608","10.289","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199609","10.715","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199610","11.709","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199611","11.112","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199612","11.472","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199613","128.84","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199701","10.436","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199702","10.136","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199703","10.742","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199704","11.163","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199705","11.554","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199706","10.797","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199707","11.226","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199708","11.284","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199709","10.345","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199710","11.418","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199711","10.895","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199712","11.289","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199713","131.283","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199801","9.376","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199802","8.836","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199803","10.068","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199804","9.801","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199805","10.434","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199806","9.242","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199807","10.068","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199808","10.088","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199809","9.739","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199810","10.379","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199811","9.3","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199812","11.128","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199813","118.46","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199901","9.765","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199902","9.436","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199903","10.05","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199904","10.306","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199905","10.795","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199906","10.383","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199907","10.289","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199908","10.006","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199909","9.919","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199910","10.06","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199911","9.856","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199912","9.884","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","199913","120.748","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","200001","9.913","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","200002","9.696","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","200003","10.65","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","200004","10.431","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","200005","10.957","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","200006","9.792","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","200007","10.188","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","200008","10.019","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","200009","9.636","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
"BMCCBUS","200010","10.149","12","Biomass Energy Consumed by the Commercial Sector","Trillion Btu"
